2026-05-05 16:08:15,432 | ERROR    | src.transcription.whisper_client | Groq error (attempt 3): Connection error.
2026-05-05 16:08:15,434 | ERROR    | src.transcription.pipeline | Transcription error: Groq Whisper failed after 3 attempts: Connection error.
2026-05-05 16:08:28,867 | ERROR    | src.transcription.whisper_client | Groq error (attempt 1): Connection error.
2026-05-05 16:15:44,608 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_161544.*
2026-05-05 16:15:44,618 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 16:15:44,696 | INFO     | src.audio.capture | Using device index: 0
2026-05-05 16:15:45,071 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-05 16:18:33,599 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_161833.*
2026-05-05 16:18:33,604 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 16:18:33,606 | INFO     | src.audio.capture | Using device index: 0
2026-05-05 16:18:33,793 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-05 16:21:37,565 | ERROR    | src.transcription.whisper_client | Groq error (attempt 1): Connection error.
2026-05-05 16:24:29,012 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 16:24:29,105 | INFO     | src.audio.capture | Mic stream closed.
2026-05-05 16:24:29,109 | INFO     | src.utils.file_handler | Session closed. 9 utterance(s) saved.
2026-05-05 16:25:22,327 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_162522.*
2026-05-05 16:25:22,341 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 16:25:22,447 | INFO     | src.audio.capture | Using device index: 0
2026-05-05 16:25:22,781 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-05 16:26:43,863 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 16:26:43,985 | INFO     | src.audio.capture | Mic stream closed.
2026-05-05 16:26:43,989 | INFO     | src.utils.file_handler | Session closed. 4 utterance(s) saved.
2026-05-05 16:27:29,992 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_162729.*
2026-05-05 16:27:29,997 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 16:27:30,154 | INFO     | src.audio.capture | Using device index: 0
2026-05-05 16:27:30,506 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-05 16:28:57,740 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_162857.*
2026-05-05 16:28:57,752 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 16:28:57,819 | INFO     | src.audio.capture | Using device index: 0
2026-05-05 16:28:58,222 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-05 16:30:45,322 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_163045.*
2026-05-05 16:30:45,333 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 16:30:45,406 | INFO     | src.audio.capture | Using device index: 0
2026-05-05 16:30:46,227 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-05 16:32:24,771 | ERROR    | src.transcription.whisper_client | Groq error (attempt 1): Connection error.
2026-05-05 16:36:03,142 | ERROR    | src.transcription.whisper_client | Groq error (attempt 1): Connection error.
2026-05-06 12:29:02,634 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260506_122902.*
2026-05-06 12:29:02,801 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-06 12:29:04,232 | INFO     | src.audio.capture | Using device index: 0
2026-05-06 12:29:05,982 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-06 12:34:12,554 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-06 12:34:13,114 | INFO     | src.audio.capture | Mic stream closed.
2026-05-06 12:34:13,119 | INFO     | src.utils.file_handler | Session closed. 17 utterance(s) saved.
2026-05-06 12:34:21,966 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260506_123421.*
2026-05-06 12:34:21,975 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-06 12:34:22,080 | INFO     | src.audio.capture | Using device index: 0
2026-05-06 12:34:22,293 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-06 12:39:03,343 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-06 12:39:03,389 | INFO     | src.audio.capture | Mic stream closed.
2026-05-06 12:39:03,396 | INFO     | src.utils.file_handler | Session closed. 11 utterance(s) saved.
2026-05-06 13:38:26,085 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260506_133826.*
2026-05-06 13:38:26,318 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-06 13:38:35,378 | INFO     | src.audio.capture | Using device index: 0
2026-05-06 13:38:36,910 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-06 13:43:04,419 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-06 15:22:46,739 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260506_152246.*
2026-05-06 15:22:46,779 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-06 15:22:48,407 | INFO     | src.audio.capture | Using device index: 0
2026-05-06 15:22:48,683 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-06 15:24:02,423 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-06 15:24:52,157 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260506_152452.*
2026-05-06 15:24:52,175 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-06 15:24:52,325 | INFO     | src.audio.capture | Using device index: 0
2026-05-06 15:24:55,322 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-06 15:25:51,559 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-06 15:25:51,797 | INFO     | src.audio.capture | Mic stream closed.
2026-05-06 15:25:56,802 | INFO     | src.utils.file_handler | Session closed. 0 utterance(s) saved.
2026-05-06 15:26:08,330 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260506_152608.*
2026-05-06 15:26:08,334 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-06 15:26:08,484 | INFO     | src.audio.capture | Using device index: 0
2026-05-06 15:26:08,706 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-06 15:44:35,754 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-06 15:44:36,134 | INFO     | src.audio.capture | Mic stream closed.
2026-05-06 15:44:36,207 | INFO     | src.utils.file_handler | Session closed. 41 utterance(s) saved.
2026-05-08 16:36:08,077 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260508_163608.*
2026-05-08 16:36:08,092 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-08 16:36:08,537 | INFO     | src.audio.capture | Using device index: 0
2026-05-08 16:36:09,885 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-08 16:49:43,070 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260508_164943.*
2026-05-08 16:49:43,079 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-08 16:49:43,174 | INFO     | src.audio.capture | Using device index: 0
2026-05-08 16:49:44,358 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-08 16:56:52,373 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-21 13:13:29,496 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260521_131329.*
2026-05-21 13:14:26,289 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260521_131426.*
2026-06-03 11:21:01,568 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260603_112101.*
2026-06-03 11:21:01,579 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-06-03 11:21:01,850 | INFO     | src.audio.capture | Using device index: 0
2026-06-03 11:21:02,251 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-06-03 11:21:58,711 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-06-03 11:21:58,736 | WARNING  | src.audio.capture | Audio read error: [Errno -9999] Unanticipated host error
2026-06-03 11:21:58,778 | INFO     | src.audio.capture | Mic stream closed.
2026-06-03 11:21:58,781 | INFO     | src.utils.file_handler | Session closed. 5 utterance(s) saved.
2026-06-03 11:25:43,003 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260603_112543.*
2026-06-03 11:25:43,014 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-06-03 11:25:43,233 | INFO     | src.audio.capture | Using device index: 0
2026-06-03 11:25:44,458 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-06-03 11:25:49,480 | ERROR    | src.transcription.pipeline | Transcription error: st.session_state has no attribute "utterances". Did you forget to initialize it? More info: https://docs.streamlit.io/develop/concepts/architecture/session-state#initialization
2026-06-03 11:26:08,650 | ERROR    | src.transcription.pipeline | Transcription error: st.session_state has no attribute "utterances". Did you forget to initialize it? More info: https://docs.streamlit.io/develop/concepts/architecture/session-state#initialization
2026-06-03 11:26:13,147 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-06-03 11:36:02,174 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260603_113602.*
2026-06-03 11:36:02,188 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-06-03 11:36:02,405 | INFO     | src.audio.capture | Using device index: 0
2026-06-03 11:36:02,697 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-06-03 11:42:51,071 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260603_114251.*
2026-06-03 11:42:51,079 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-06-03 11:42:51,140 | INFO     | src.audio.capture | Using device index: 0
2026-06-03 11:42:52,336 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-06-03 11:47:27,330 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-06-03 11:53:33,399 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260603_115333.*
2026-06-03 11:53:33,408 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-06-03 11:53:33,469 | INFO     | src.audio.capture | Using device index: 0
2026-06-03 11:53:33,757 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-06-03 11:56:02,524 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260603_115602.*
2026-06-03 11:56:02,528 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-06-03 11:56:02,530 | INFO     | src.audio.capture | Using device index: 0
2026-06-03 11:56:02,653 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-06-03 12:17:31,766 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260603_121731.*
2026-06-03 12:17:31,774 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-06-03 12:17:31,834 | INFO     | src.audio.capture | Using device index: 0
2026-06-03 12:17:33,015 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-06-03 12:20:37,805 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260603_122037.*
2026-06-03 12:20:37,813 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-06-03 12:20:37,862 | INFO     | src.audio.capture | Using device index: 0
2026-06-03 12:20:39,070 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-06-03 12:34:39,387 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260603_123439.*
2026-06-03 12:34:39,397 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-06-03 12:34:39,465 | INFO     | src.audio.capture | Using device index: 0
2026-06-03 12:34:40,706 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-06-03 12:38:14,318 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-06-16 11:13:53,658 | INFO     | src.utils.file_handler | Transcript session started → output\transcripts\session_20260616_111353.*
2026-06-16 11:13:53,706 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-06-16 11:13:54,092 | INFO     | src.audio.capture | Using device index: None
2026-06-16 11:13:54,251 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-06-16 11:15:35,016 | INFO     | src.utils.file_handler | Transcript session started → output\transcripts\session_20260616_111535.*
2026-06-16 11:15:35,031 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-06-16 11:15:35,371 | INFO     | src.audio.capture | Using device index: None
2026-06-16 11:15:35,468 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-06-16 11:17:46,166 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-06-16 11:17:46,191 | INFO     | src.audio.capture | Mic stream closed.
2026-06-16 12:50:10,531 | INFO     | src.utils.file_handler | Transcript session started → output\transcripts\session_20260616_125010.*
2026-06-16 12:50:10,539 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-06-16 12:50:10,835 | INFO     | src.audio.capture | Using device index: None
2026-06-16 12:50:10,919 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-06-16 12:50:47,940 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-06-16 12:50:47,945 | INFO     | src.audio.capture | Mic stream closed.
2026-06-16 12:50:47,951 | INFO     | src.utils.file_handler | Session closed. 6 utterance(s) saved.
